title	url	imdbRating	ratingCount	duration	year																																							
William Shakespeares Romeo & Julia (1996)	http://www.imdb.com/title/tt0117509/	6.9	129664	120	1996																																							
Pépé le Moko - Im Dunkel von Algier (1937)	http://www.imdb.com/title/tt0029453/	7.7	3792	94	1937																																							
Das Leben nach dem Tod in Denver (1995)	http://www.imdb.com/title/tt0114660/	6.8	19544	115	1995																																							
Badlands (1973)	http://www.imdb.com/title/tt0069762/	7.9	35743	94	1973																																							
Goldhelm (1952)	http://www.imdb.com/title/tt0043386/	7.8	2648	85	1952																																							
When the Clouds Roll by (1919)	http://www.imdb.com/title/tt0010879/	7	530	85	1919																																							
Destroy All Humans! (Video Game 2005)	http://www.imdb.com/title/tt0433547/	7.9	321	0	2005																																							
Die schreckliche Wahrheit (1937)	http://www.imdb.com/title/tt0028597/	8	11147	91	1937																																							
Über den Dächern von Nizza (1955)	http://www.imdb.com/title/tt0048728/	7.5	35545	106	1955																																							
Laura (1944)	http://www.imdb.com/title/tt0037008/	8.2	23895	88	1944																																							
Mein Mann Godfrey (1936)	http://www.imdb.com/title/tt0028010/	8.2	13141	94	1936																																							
Marnie (1964)	http://www.imdb.com/title/tt0058329/	7.2	26944	130	1964																																							
Whose Line Is It Anyway? Episode #2.7 (TV Episode 1989)	http://www.imdb.com/title/tt0802096/			37	1989																																							
Manhandled (1924)	http://www.imdb.com/title/tt0015116/	8.3	739	75	1924																																							
The 100 Greatest War Films (TV Movie 2005)	http://www.imdb.com/title/tt0462071/	5.3	90	385	2005																																							
Zatôichi monogatari (1962)	http://www.imdb.com/title/tt0056714/	7.7	2441	96	1962																																							
Judo Saga - Die Legende vom großen Judo (1943)	http://www.imdb.com/title/tt0036400/	6.9	2409	79	1943																																							
Robin Hood (2010)	http://www.imdb.com/title/tt0955308/	6.7	166816	140	2010																																							
Hidalgo - 3000 Meilen zum Ruhm (2004)	http://www.imdb.com/title/tt0317648/	6.6	58431	136	2004																																							
Apocalypto (2006)	http://www.imdb.com/title/tt0472043/	7.8	193604	139	2006																																							
Die Höllenfahrt der Poseidon (1972)	http://www.imdb.com/title/tt0069113/	7.1	27872	117	1972																																							
Zatôichi to Yôjinbô (1970)	http://www.imdb.com/title/tt0066603/	7.2	1441	79	1970																																							
Die 36 Kammern der Shaolin (1978)	http://www.imdb.com/title/tt0078243/	7.8	8402	115	1978																																							
Fleisch & Blut (1985)	http://www.imdb.com/title/tt0089153/	6.7	10990	126	1985																																							
Yagyû ichizoku no inbô (1978)	http://www.imdb.com/title/tt0078513/	7.3	1059	130	1978																																							
Die Kanonen von Navarone (1961)	http://www.imdb.com/title/tt0054953/	7.6	29407	158	1961																																							
Das Schloß im Spinnwebwald (1957)	http://www.imdb.com/title/tt0050613/	8.2	21413	110	1957																																							
Smashing UK Top 10 Top 10 International Films (TV Episode 2013)	http://www.imdb.com/title/tt3332258/			10	2013																																							
Zwei Waisen im Sturm (1921)	http://www.imdb.com/title/tt0012532/	8.1	3138	152	1921																																							
Queen Kelly (1929)	http://www.imdb.com/title/tt0020298/	8	2305	101	1929																																							
Coquette (1929)	http://www.imdb.com/title/tt0019788/	7.4	1500	76	1929																																							
...aber das Fleisch ist schwach (1928)	http://www.imdb.com/title/tt0019344/	8.1	1683	97	1928																																							
Der Überfall auf die Virginiapost (1921)	http://www.imdb.com/title/tt0012763/	8.2	1347	99	1921																																							
Ein Stern geht auf (1937)	http://www.imdb.com/title/tt0029606/	7.7	4471	111	1937																																							
The Last Flight (1931)	http://www.imdb.com/title/tt0022054/	7.9	1066	76	1931																																							
Viridiana (1961)	http://www.imdb.com/title/tt0055601/	8.2	12404	90	1961																																							
Das verlorene Wochenende (1945)	http://www.imdb.com/title/tt0037884/	8.1	19966	101	1945																																							
Der schöne Karl (1932)	http://www.imdb.com/title/tt0022834/	8.1	1136	77	1932																																							
The Magic of Fellini (TV Movie 2002)	http://www.imdb.com/title/tt0407969/	6.1	258	56	2002																																							
Goldenes Gift (1947)	http://www.imdb.com/title/tt0039689/	8.1	17520	97	1947																																							
Ein Mädel mit Tempo (1928)	http://www.imdb.com/title/tt0019258/	8.2	1701	78	1928																																							
Todsünde (1945)	http://www.imdb.com/title/tt0037865/	7.8	5934	110	1945																																							
Niagara (1953)	http://www.imdb.com/title/tt0046126/	7.1	8741	92	1953																																							
Du lebst noch 105 Minuten (1948)	http://www.imdb.com/title/tt0040823/	7.5	5734	89	1948																																							
Act of Violence (1948)	http://www.imdb.com/title/tt0041088/	7.5	2370	82	1948																																							
Gefahr in Frisco (1949)	http://www.imdb.com/title/tt0041958/	7.8	2860	94	1949																																							
An einem Tag wie jeder andere (1955)	http://www.imdb.com/title/tt0047985/	7.6	5567	112	1955																																							
Das unheimliche Fenster (1949)	http://www.imdb.com/title/tt0042046/	7.5	1750	73	1949																																							
Hemmungslose Liebe (1947)	http://www.imdb.com/title/tt0039725/	7.2	2333	108	1947																																							
Dein Schicksal in meiner Hand (1957)	http://www.imdb.com/title/tt0051036/	8.2	15654	96	1957																																							
Gilda (1946)	http://www.imdb.com/title/tt0038559/	7.8	15960	110	1946																																							
Hannah und ihre Schwestern (1986)	http://www.imdb.com/title/tt0091167/	8	41610	103	1986																																							
Siskel & Ebert & the Movies Men in Black/Wild America/Out to Sea (TV Episode 1997)	http://www.imdb.com/title/tt1896410/			30	1997																																							
Der Tiger von New York (1955)	http://www.imdb.com/title/tt0048254/	6.8	12163	67	1955																																							
Sabrina (1954)	http://www.imdb.com/title/tt0047437/	7.8	33551	113	1954																																							
Im Schatten des Zweifels (1943)	http://www.imdb.com/title/tt0036342/	8	37111	108	1943																																							
Ich beichte (1953)	http://www.imdb.com/title/tt0045897/	7.3	11279	95	1953																																							
Die Narbenhand (1942)	http://www.imdb.com/title/tt0035432/	7.6	4787	81	1942																																							
Unter Geheimbefehl (1950)	http://www.imdb.com/title/tt0042832/	7.3	4124	96	1950																																							
Rififi (1955)	http://www.imdb.com/title/tt0048021/	8.2	14719	122	1955																																							
Die Ratte von Soho (1950)	http://www.imdb.com/title/tt0042788/	8	6194	101	1950																																							
Gangster in Key Largo (1948)	http://www.imdb.com/title/tt0040506/	7.9	23298	100	1948																																							
Verbrechen und andere Kleinigkeiten (1989)	http://www.imdb.com/title/tt0097123/	8.1	34554	104	1989																																							
Denen ist nichts heilig (1937)	http://www.imdb.com/title/tt0029322/	7.6	3754	77	1937																																							
His Girl Friday - Sein Mädchen für besondere Fälle (1940)	http://www.imdb.com/title/tt0032599/	8.1	34101	92	1940																																							
Who Do You Think You're Fooling? (1994)	http://www.imdb.com/title/tt0111705/	5.3	189	11	1994																																							
Glaubensfrage (2008)	http://www.imdb.com/title/tt0918927/	7.5	80912	104	2008																																							
Das weiße Band - Eine deutsche Kindergeschichte (2009)	http://www.imdb.com/title/tt1149362/	7.8	41551	144	2009																																							
Alles über Elly (2009)	http://www.imdb.com/title/tt1360860/	8.2	14680	119	2009																																							
Das Zimmer meines Sohnes (2001)	http://www.imdb.com/title/tt0208990/	7.4	12459	99	2001																																							
Frühstück bei Tiffany (1961)	http://www.imdb.com/title/tt0054698/	7.8	90979	115	1961																																							
Spider (2002)	http://www.imdb.com/title/tt0278731/	6.9	25733	98	2002																																							
Shock Corridor (1963)	http://www.imdb.com/title/tt0057495/	7.6	6164	101	1963																																							
Die mit der Liebe spielen (1960)	http://www.imdb.com/title/tt0053619/	7.9	13291	143	1960																																							
So viele Jahre liebe ich dich (2008)	http://www.imdb.com/title/tt1068649/	7.6	15364	117	2008																																							
Eva mit 3 Gesichtern (1957)	http://www.imdb.com/title/tt0051077/	7.3	4253	91	1957																																							
The Phantom of Paris (1931)	http://www.imdb.com/title/tt0022264/	7.6	972	74	1931																																							
Manhattan (1979)	http://www.imdb.com/title/tt0079522/	8	83078	96	1979																																							
Anatomie eines Mordes (1959)	http://www.imdb.com/title/tt0052561/	8.1	35135	160	1959																																							
The Bachelor Father (1931)	http://www.imdb.com/title/tt0021633/	7.8	818	90	1931																																							
Eiskalt in Alexandrien (1958)	http://www.imdb.com/title/tt0053935/	7.9	2984	129	1958																																							
Destroyer (1943)	http://www.imdb.com/title/tt0035800/	6.7	704	99	1943																																							
Agenten sterben einsam (1968)	http://www.imdb.com/title/tt0065207/	7.7	32785	158	1968																																							
